,fin_investing_cash_flow,fin_financing_cash_flow,fin_operating_cash_flow,cash_and_cash_equivalents,macro_10Y Treasury Yield,capital_call_proxy
2021-04-07,65.01372460037072,85.55924654246269,181.79759391310387,145.55661517517558,2.4456719508026232,0.0
2021-04-08,110.6989955367111,93.47249159493947,58.2492371612793,349.28839718518697,1.897822136677176,0.0
2021-04-09,94.3835975154585,74.47145126954489,165.89039619667304,383.3603204837348,1.8547792589944252,0.0
2021-04-10,88.95152002333884,52.1329535641256,122.01451017298368,239.8873447331153,2.2220725855436285,0.0
2021-04-11,130.70833500217125,29.79335695897684,154.42652409698957,416.5916520255223,2.407877243326035,0.0
2021-04-12,137.87538550236525,29.238889836085868,189.70167756583402,133.32365932108024,2.3012367181411815,0.0
2021-04-13,73.47494261947362,63.062852631643935,271.8343710854679,150.52438535503558,2.5200289453966946,0.0
2021-04-14,71.209087967766,60.45995552221709,215.57025135504693,313.65973955887523,1.4905650214666324,0.0
2021-04-15,86.2474151424178,85.03996482366074,223.07574900508354,302.5385277972272,1.8861145104381827,0.0
2021-04-16,-15.096058236779243,66.26125231340347,117.83604583658283,228.3426511575895,1.529992033938123,0.0
2021-04-17,24.24044689007239,12.42299245600455,133.94344327979525,380.95944359718857,1.806943611956929,0.0
2021-04-18,168.34371337222623,76.29869044307296,334.9043763763484,353.08943142159495,2.5076104459071527,0.0
2021-04-19,182.24838567506418,25.04848431713968,144.85992239275652,385.8139070934016,2.053991960362614,0.0
2021-04-20,87.54819802218108,40.40071820119121,324.2156189042972,287.6863564647732,3.3034295815748846,0.0
2021-04-21,128.8278481527883,56.25500515629236,181.77041008393502,360.2580267978341,2.0967031835948586,0.0
2021-04-22,115.56250772717681,99.89168724459911,200.1715952107628,255.43496969700055,2.029845940289868,0.0
2021-04-23,253.94404042276187,127.74796390013402,280.27738701724473,505.3818690086596,2.053091459720108,0.0
2021-04-24,155.97874557172884,65.16807647840457,295.39193164539927,218.74542298780142,1.681095653570032,0.0
2021-04-25,93.60412042596167,45.420084531990305,191.68905797906845,510.52974294583123,1.971081693811203,0.0
2021-04-26,52.222977969978714,63.362641212013756,170.8817709858846,303.4887947089409,2.563894013555823,0.0
2021-04-27,19.67768398712137,72.1913856468459,195.80596636083402,162.44891104312572,2.056985334063886,0.0
2021-04-28,110.17318179336115,41.983309361070205,225.34681461740888,436.80793504886014,1.6032701350582643,0.0
2021-04-29,62.18246273578483,94.88028389780806,266.84777651523166,312.5901388394959,1.5374576897606824,0.0
2021-04-30,28.88731452011629,55.751768979785055,200.31723942456136,385.1124098380238,1.7748990541670784,0.0
2021-05-01,67.67135578787367,62.443577227284855,246.41647235173653,422.3855918542593,2.03693171720544,0.0
2021-05-02,45.92259981928025,66.64810630136154,322.87697992032054,333.79555541450253,2.596793267738131,0.0
2021-05-03,184.35708175362822,60.53966526536139,228.59822091985885,240.77591551871853,1.3297556793167815,0.0
2021-05-04,144.08198784747253,70.97351251174031,223.3739642003584,397.571337766925,1.8400868610556218,0.0
2021-05-05,99.60136793416913,34.56867033632692,86.08168811824491,300.07555074545957,2.0721550097175396,0.0
2021-05-06,173.99720694450127,36.042456151349235,2.6952397378202306,368.5857818608419,1.0831471161852826,0.0
2021-05-07,103.86841538238092,22.496144175707627,229.12817969226262,84.62694262085387,1.583200858516797,0.0
2021-05-08,56.93578993358682,60.98753076550566,192.8881826539346,344.6981717009852,1.6600557301319068,0.0
2021-05-09,176.15620386348286,69.47341258780286,161.39129938139436,236.141417485497,1.602014813074751,0.0
2021-05-10,126.94550218423294,61.44432165379715,218.26476531397586,465.330963717853,2.0959447725108236,0.0
2021-05-11,48.13769228367718,91.86231083368844,195.46972031023188,362.30873478890953,1.9197201952491012,0.0
2021-05-12,90.4830660958196,49.86009952927384,284.5835187975424,323.9857745849297,1.7223569486994819,0.0
2021-05-13,56.21908733076214,66.71854138981281,206.45831511942333,348.6309993350222,2.2139813132763173,0.0
2021-05-14,30.860013451783203,22.707478096517143,143.9807536197374,200.15591471232818,2.8615373588231248,0.0
2021-05-15,146.30887737658207,40.32250743813997,274.26246792194667,462.3256690528054,2.819628258370876,0.0
2021-05-16,195.47083202350652,67.38844393914444,183.71516937903482,499.13704184169046,1.0386141139688319,0.0
2021-05-17,30.07162130904294,71.2275527685786,239.49025127542302,339.29135105482163,2.2885360919175697,0.0
2021-05-18,128.14846183452855,42.650826308395445,164.19419703553996,459.04035685736386,1.9109883549680808,0.0
2021-05-19,67.46787154390864,48.21001870354833,151.26298358769228,243.08518013274661,2.077577671432678,0.0
2021-05-20,75.6437308117652,12.053156332979768,206.31261726392722,220.28864337750193,1.8008584832287258,0.0
2021-05-21,70.38030378805654,41.07426997983477,200.9621482657764,304.0924748728923,2.058794314943601,0.0
2021-05-22,56.8004615160092,72.25957908799465,235.98702765251247,343.49410383678986,2.0757036980360093,0.0
2021-05-23,102.42608139724135,64.38012540266416,179.8515685017693,260.60133187568795,1.7105241213255384,0.0
2021-05-24,58.45249417944811,62.51664303453024,62.2730162172202,353.7768190368484,1.5518162260874095,0.0
2021-05-25,113.52284128899194,51.244342179524004,167.54195873087085,330.6389482073414,1.7756521586902578,0.0
2021-05-26,97.48809452754315,50.17657896570441,259.53638503578617,200.16932247089449,2.117129632228383,0.0
2021-05-27,88.05259765667951,33.49197151316382,177.69679405676703,351.87930174517214,2.2994981708421323,0.0
2021-05-28,54.621816897920105,67.47071050506337,181.5212448114089,386.3528242521521,2.4266744886700735,0.0
2021-05-29,71.16143347158336,60.52432360973474,273.97823794294527,317.1469317590391,1.7529049884665437,0.0
2021-05-30,137.7695612912878,62.30047119981998,146.6020079555808,415.26481032616925,2.1419222836513683,0.0
2021-05-31,125.04585938121903,36.84912893331049,84.28975863178252,178.2596206503048,2.4812512959766493,0.0
2021-06-01,51.122237760072444,-3.8335729967811076,187.95266603558792,346.7950422131852,2.582797447572064,0.0
2021-06-02,104.9666152714613,77.4288177938424,163.6869536563447,182.97192936032252,1.970583572934239,0.0
2021-06-03,137.56935616858945,38.02906359978989,127.53152601850594,188.59186417669125,1.8895341375301937,0.0
2021-06-04,16.529735943931414,28.430605898921986,186.8466158075982,236.906916626221,2.095562116918196,0.0
2021-06-05,127.16800961899675,67.33697279784984,236.86292354350877,205.7939816425755,1.425146263551297,0.0
2021-06-06,66.86881205270767,40.19968400202176,199.30335788241382,245.20041812588622,1.903195244482246,0.0
2021-06-07,128.52993342965797,76.49840960116555,223.02358045146784,278.58496892888115,2.372293199236565,0.0
2021-06-08,61.837042172874156,65.42514873941744,336.0055773886567,383.71544863313846,2.3209735647218506,0.0
2021-06-09,9.75589496677405,67.08923308001194,174.28408538318268,267.88409612942974,1.8648661978180554,0.0
2021-06-10,18.622878105841863,15.851107219986645,220.87614759835023,141.43742932304073,2.1088591005435835,0.0
2021-06-11,102.4042473330691,80.29859963466001,161.8089978050649,414.006784649516,1.5876748298546564,0.0
2021-06-12,112.9861250860741,56.5312632808464,136.52302100847703,216.29098663849604,2.3517460741125125,0.0
2021-06-13,54.78416874477957,40.76807151884492,156.13192599366727,294.1279572895371,1.9610892819317634,0.0
2021-06-14,131.9296229388687,53.58471168355628,164.09310713587337,344.65365069407113,1.8620242741519308,0.0
2021-06-15,16.923996886552004,5.594119177541998,226.96068481603442,319.96104184027826,1.8191380819533067,0.0
2021-06-16,96.69601006763418,60.21632028701677,376.1806840025568,409.4179547521476,1.968553066550071,0.0
2021-06-17,39.449190011877164,24.26571229544821,146.29674227931199,347.9003143392759,1.7760611775340207,0.0
2021-06-18,67.40819460989204,16.183242853911636,168.7531020788403,213.86904203028922,2.3290715180012818,0.0
2021-06-19,102.3699335658207,11.941020344552719,195.2657740166564,517.8562173991662,1.8023582259919095,0.0
2021-06-20,56.97933173580238,77.81720937474813,229.68491365323104,319.43334633382335,2.7964820480136905,0.0
2021-06-21,80.77222278850873,34.26841515768028,219.76631089660887,285.2659773378494,2.7326052517406905,0.0
2021-06-22,150.31464046072202,88.34319274791248,296.3071845461088,396.3925423055571,1.5542282550727475,0.0
2021-06-23,71.15540652384256,36.60496342369255,18.02059470985938,324.94509459300724,2.03485213471464,0.0
2021-06-24,141.7846056032571,7.316051060176335,20.98025973532455,339.9228192939327,1.6746716893319025,0.0
2021-06-25,43.51465726711909,22.08688900128352,162.8091370992388,549.2183998600686,1.8366762184056942,0.0
2021-06-26,126.49020889576414,80.89529050017347,282.29751406577816,272.48785717449533,3.0012137338223983,0.0
2021-06-27,172.07843103289503,46.10254555158331,82.57639762958028,268.22391059826043,1.8462142914421005,0.0
2021-06-28,-23.582225006364467,36.29281758773497,-25.5724254770318,311.6578512012464,2.1801130185387145,0.0
2021-06-29,60.15523722647616,54.00045564631969,242.83845546644065,407.15159355810385,2.270660647004139,0.0
2021-06-30,128.853606359027,62.544568404188624,218.27429177770358,149.3465969809601,1.4996853137583797,0.0
2021-07-01,89.84773069785037,77.93497039756153,118.23436949004277,103.44441085234948,1.5724522627953976,0.0
2021-07-02,118.55729366856545,86.21248074732316,126.08452994593026,241.28847293798523,1.3969888142959406,0.0
2021-07-03,69.80074066420897,41.00578385527285,127.26922102739942,136.60770409407127,1.5570146330511117,0.0
2021-07-04,104.32948937364499,16.848807847949047,208.2901488105455,257.51686524743616,0.5749849453414089,0.0
2021-07-05,92.21613823039603,39.6633709719181,153.02635428627448,350.249969612929,2.272291200396814,0.0
2021-07-06,158.38910308299037,56.50701266457215,237.05479392316397,210.92511364477366,3.027096920628035,0.0
2021-07-07,112.72104216506065,25.90602684473473,-14.096999717829334,157.31734232186577,2.0739103695182637,0.0
2021-07-08,116.8801331037601,26.071227127623928,135.73611011541504,306.9337161715348,1.2918655703296964,0.0
2021-07-09,79.40615169387664,58.594697038747135,115.54595293167124,386.254348461517,1.6786118085500261,0.0
2021-07-10,75.61968879637533,48.78369121073872,180.7744491220631,130.50265614833873,1.7705615774875016,0.0
2021-07-11,78.37209060901895,50.819924885289666,159.6464181132396,382.0232398305984,1.4912076113933121,0.0
2021-07-12,119.72260711891484,31.037616632498263,259.8382834921825,381.7306203738326,2.430091319197578,0.0
2021-07-13,78.95077595898685,44.239982144855816,60.5497421254957,395.4085102156628,2.405130022187667,0.0
2021-07-14,114.48874284482065,26.89417139329239,203.4118607248064,421.84802148716864,1.42227410309117,0.0
2021-07-15,203.77003993227194,72.25496027811967,241.87523174087792,520.2013924659616,2.362540522223754,0.0
2021-07-16,143.5562351715846,75.88123336809382,339.2485577421466,264.39079513809446,2.763406331788633,0.0
2021-07-17,83.69882339160795,3.8453034440476515,163.86755216798934,310.95715800778584,2.9512791026147798,0.0
2021-07-18,160.06069610819725,26.76222849518975,224.33439532643877,258.35615667519744,3.4326060115429815,0.0
2021-07-19,79.59623134892243,12.586768622748025,64.71029055782262,300.19768447558107,1.5490036752784013,0.0
2021-07-20,-1.9062267588927,33.749401639827546,20.603284676523202,453.2873355636312,3.4121102131976015,0.0
2021-07-21,49.595684454129795,47.91405075524098,263.35807818362747,165.49855160693312,1.8228968057456059,0.0
2021-07-22,6.46040394870721,13.758869507536744,199.58297797639472,213.89503278344245,1.7037672723097428,0.0
2021-07-23,82.42432579793457,26.953504671867172,288.3884517348817,437.7180936504561,2.1635361874389227,0.0
2021-07-24,100.92091895947759,24.901065697962537,96.99478332726882,402.003650690209,1.7089693329534938,0.0
2021-07-25,183.82186561376415,55.1816832349736,238.99266046465644,263.6868353182922,2.199522070323263,0.0
2021-07-26,116.34636868820813,51.73360842590626,340.161338040789,385.440200112072,1.3399614061313492,0.0
2021-07-27,89.04497355955678,31.95656116656867,231.47792062679494,334.12158424920335,1.8806236989682827,0.0
2021-07-28,141.47027905917446,54.42052180348495,220.74361291932865,450.0274609000988,2.6427911171808396,0.0
2021-07-29,-10.556765450394252,36.33299788531836,200.64170606182623,307.45095938267724,1.971469354284422,0.0
2021-07-30,111.7807279054283,43.208622241848666,82.18389071555659,402.5632113872582,2.0707978933699414,0.0
2021-07-31,138.54325969434834,91.83630225746342,301.6679701782761,564.201191049262,2.2376293023586555,0.0
2021-08-01,26.07068771100792,83.5115262947587,154.18567701462007,359.80991550474664,2.58533081465883,0.0
2021-08-02,157.18770216034645,17.51046907681006,237.8362442287263,304.9328165794844,1.1723876439052834,0.0
2021-08-03,116.92482037472071,70.74331044697936,82.77242700715598,372.2446985220979,2.2922620259187174,0.0
2021-08-04,79.23560430495994,70.2849138622898,111.54052516191648,263.47191417961153,1.8659304303791184,0.0
2021-08-05,131.63909330531425,21.293417781184544,307.6315549416677,538.7967705524732,2.0833189476559193,0.0
2021-08-06,213.5346428902198,70.46944109387152,173.95232832816177,318.00710376959813,2.529975084881188,0.0
2021-08-07,109.09331275292476,88.44829796031382,308.9956607031909,272.7066679774487,1.402906674294078,0.0
2021-08-08,112.4110293150168,21.936379843889654,194.13270057061118,216.4310994979964,1.4936777792784552,0.0
2021-08-09,77.0319550229878,27.06242947464341,61.857667028160705,409.72201916064387,1.0322850201430969,0.0
2021-08-10,57.50778152676041,75.44153667108756,266.90506997987904,386.71874128277386,1.7254205291181117,0.0
2021-08-11,141.51679082721228,56.7873827706412,155.7580761683294,250.2645628585907,2.665216172189408,0.0
2021-08-12,57.19580870455664,63.786906880988084,252.40166101377827,357.6451345122423,1.9397064057632651,0.0
2021-08-13,103.57831186096962,58.51473041001242,201.89081506550616,149.14440317871436,1.3299375521726071,0.0
2021-08-14,76.11712766174416,59.767398023203604,84.26613290428472,318.4970575073156,1.7571606277124765,0.0
2021-08-15,123.94899128731959,16.838196792222924,212.32210740279268,345.27563520766944,1.2560691482546886,0.0
2021-08-16,116.68310526434742,76.1829426655362,364.7167356614599,470.7329809559223,1.4374069491344192,0.0
2021-08-17,151.87699721289496,79.23974981069433,236.97398438858443,222.91811972713106,2.1944094551318565,0.0
2021-08-18,74.49918005726265,44.265231398299306,195.68616852459027,172.16473711976755,1.4130633368469856,0.0
2021-08-19,86.50625323533144,48.91307625465344,280.6507551467673,210.45720390749582,2.556317152601651,0.0
2021-08-20,51.061814210884634,11.722312436106947,215.80013489023332,166.34314996850802,1.964439854584832,0.0
2021-08-21,77.78533699619442,62.85636890044587,215.71506726970958,433.66573577589827,2.0427973519722626,0.0
2021-08-22,118.86502465224261,64.3014360428536,118.12811208806731,454.86392950240366,1.860813516196053,0.0
2021-08-23,137.8494308322676,48.44522457501723,217.53860193421988,332.0216577948829,2.3864239192718615,0.0
2021-08-24,53.89173379111873,78.10883399676257,277.65825623127085,422.1294945685148,2.3915799438885053,0.0
2021-08-25,143.480296005283,41.64806922550149,137.29533859249815,313.3958380580235,2.167527175956086,0.0
2021-08-26,167.78189294024753,64.11514814734001,306.8371865935211,290.4888352299234,2.282394552953824,0.0
2021-08-27,120.67174516118504,24.50839153269711,193.12204818911556,266.6962380946238,1.8939551650397872,0.0
2021-08-28,193.8397906279033,49.41119622814405,133.41728663460947,268.9609008622435,2.271101503454524,0.0
2021-08-29,61.31054004482135,45.64114355242911,274.82240576901836,145.21984436909688,1.8310611122630966,0.0
2021-08-30,37.76726483442915,55.63269805102354,178.4904323196298,326.4254763607339,2.001115811081201,0.0
2021-08-31,11.063987554786067,40.761826779166036,256.9636165614581,295.9666089785956,1.8626781253168514,0.0
2021-09-01,174.80221557445915,46.71318510820831,178.1181025806097,374.5360724077876,1.771390730340402,0.0
2021-09-02,132.71828281770289,70.65117928603766,195.51303923525722,309.352349643861,1.6554441011391048,0.0
2021-09-03,97.22076645447724,39.08089406904456,237.01701532507187,283.72962984309083,2.2338450519294426,0.0
2021-09-04,113.99843131599101,9.83557248153302,221.81727931925045,212.88069699923693,2.6553029564067314,0.0
2021-09-05,43.72554763508118,93.73959760513551,50.335116466119615,307.2153236821761,2.5855509858347796,0.0
2021-09-06,222.28759898084132,84.53635196726216,115.90671949292062,373.8237230816162,1.3717173320272824,0.0
2021-09-07,106.46105909876138,17.69343262235953,269.70574885931114,185.66610089161392,2.6446015257034365,0.0
2021-09-08,105.46973973024464,67.24269513112986,190.08975583238396,308.7473753680739,1.8409207491910355,0.0
2021-09-09,136.28833119493459,37.42563073621642,160.72015229214338,323.3042951529484,2.3003665075727957,0.0
2021-09-10,124.05046158683567,56.58718038327649,98.10694885568942,228.19352163817356,1.5468923339763945,0.0
2021-09-11,111.19420121395657,57.35560322533734,119.01977590431137,241.21436950919997,2.0709899569370025,0.0
2021-09-12,60.47627722773441,44.13980499209195,48.365102002853945,323.06108487662146,2.1568615914484535,0.0
2021-09-13,123.57341785679978,30.405858360340087,192.40394609738505,186.6578981707377,1.2576976040401737,0.0
2021-09-14,194.1012248237517,32.73647369209351,155.1171814564215,334.99237152493924,2.304133583172095,0.0
2021-09-15,167.2710023077489,27.095202112968938,127.50590817610136,210.46456263407998,2.672967503919158,0.0
2021-09-16,179.65933133196984,29.20444479423888,194.89074311240353,406.28536930332166,1.912676027159186,0.0
2021-09-17,74.43921617844074,48.320542748766115,227.29779731395536,533.7827745388299,2.6800840654140066,0.0
2021-09-18,50.51975898707096,32.106000272231206,356.98984491574583,213.92431982981805,1.9051532532737963,0.0
2021-09-19,93.7106539950176,67.0513016428155,86.60874353275898,353.4207862374675,2.4247922655233087,0.0
2021-09-20,102.78624561443473,87.18115388339818,286.95357824753916,227.32580951179807,0.8907150170244502,0.0
2021-09-21,154.70957592354742,35.49866896574893,272.9826170761304,404.09541737977895,3.209388889656732,0.0
2021-09-22,15.376768514259027,55.98511251338443,141.56804454674744,173.4741590914785,2.7477291226214784,0.0
2021-09-23,176.47751597303068,62.49212775757334,215.24269659395233,348.05867584277127,1.8576872478731605,0.0
2021-09-24,92.09960507105053,61.80005677298186,165.67750629967887,212.70110331106474,1.0139554866780909,0.0
2021-09-25,78.655946502629,51.89888169790218,213.92664353140543,279.30154109016314,2.1440141841527445,0.0
2021-09-26,49.394781236991626,68.56706045899305,313.1848260053413,196.8974724852693,1.2780372264631215,0.0
2021-09-27,17.257166406711534,62.05622381701643,245.42046744734847,382.23504708957535,2.2224267687787442,0.0
2021-09-28,141.15852919809572,19.058439441817555,238.14562799250814,216.3019645560413,2.205782859582141,0.0
2021-09-29,103.6658983594202,71.72890160973182,167.72680100340182,355.19642593318275,1.5292984154989875,0.0
2021-09-30,35.501955012947306,72.18227093166855,88.69575013067487,265.5901971737667,2.5604835118071887,0.0
2021-10-01,35.2460613968192,30.91784739553546,184.3648842094694,288.5527628201137,2.4027873514030866,0.0
2021-10-02,83.2107650354936,50.94844588619005,290.49561161479363,314.77559074001283,2.4879116686442817,0.0
2021-10-03,183.45107626446963,67.08322482027674,85.46241075577643,223.81753283411513,2.0044288518344477,0.0
2021-10-04,87.02043243181976,44.76715451051596,120.86829738674787,321.0367113540887,1.2922379665431467,0.0
2021-10-05,24.842852344094695,76.8244511941503,209.4700802175551,453.0334564354411,2.488936136105569,0.0
2021-10-06,87.71284679570279,109.09681236548403,126.15089113645531,222.1905214167286,1.8648143004321045,0.0
2021-10-07,86.36382151261648,30.35034918412544,140.56074146635905,417.18101432738445,1.3051099284036654,0.0
2021-10-08,-34.844332147078575,15.47388492115563,168.23010637038672,449.80976334877846,2.676019682987163,0.0
2021-10-09,97.28525667410939,57.595464890121896,97.5786946857388,218.3845010971956,3.049703760251255,0.0
2021-10-10,88.4532734895661,68.03906262815359,126.94086153377238,154.49453949094482,1.9793759355103986,0.0
2021-10-11,134.8103182406709,44.22834065388078,252.75709375904816,330.19609001717646,3.079560577301646,0.0
2021-10-12,192.44780474726724,86.33151658302586,101.9472663326777,245.2592477233127,2.045657364305675,0.0
2021-10-13,156.32825147738788,16.534855006918782,80.15958991288717,486.8603219163002,1.8097720479168244,0.0
2021-10-14,86.55556547225848,67.32296557579028,152.74812653495792,303.4807540499832,1.6847707729072612,0.0
2021-10-15,44.673704562916484,34.85347948102766,254.89666268823842,219.78005919648209,2.818541203996371,0.0
2021-10-16,228.66799016249303,92.98444765518241,185.2308644002333,185.28404889882887,1.609928059306114,0.0
2021-10-17,102.96092170072441,99.81288382920296,165.15641914132863,408.99049590908305,2.367634654987494,0.0
2021-10-18,100.69646459564731,30.833585305416303,203.32690981367054,242.88160259158136,1.7204180824703958,0.0
2021-10-19,98.79374564449984,36.2610716022855,69.07194253552609,304.3828799460428,1.7698466187128186,0.0
2021-10-20,109.90423803839275,71.48969717449505,237.10292403312744,395.5802745112481,2.5151248469847833,0.0
2021-10-21,92.78197940380288,40.32173375526213,228.7576273552733,251.57416480691697,1.8099815768553231,0.0
2021-10-22,71.31689965598818,48.864719551694044,169.30186444282091,295.4071171259839,1.7976023102898533,0.0
2021-10-23,72.6570529379804,50.63471051356026,275.4443383847313,298.343159017748,2.5664023485874035,0.0
2021-10-24,98.36233648920008,2.008171095058593,115.43779257852209,368.3324511516092,2.7986986466108115,0.0
2021-10-25,72.82876144331175,49.654056347644065,284.59317449401766,359.0744335510326,2.3223449016421167,0.0
2021-10-26,64.35771086614179,32.756805648395655,211.58702491964382,277.98862687451714,1.6726151121880255,0.0
2021-10-27,105.32151138459484,37.6719294400057,174.75855575913698,306.36490614965174,1.7446957503512102,0.0
2021-10-28,87.25113912895723,86.09080008672035,198.50947734737665,262.82209884765115,2.0399576318700188,0.0
2021-10-29,175.1996494291344,18.587327643018593,191.95514256417937,152.23875930805553,2.1604650309628286,0.0
2021-10-30,-32.54849041965059,70.33012966869943,291.52121723132876,325.76008573981295,1.5060670449301141,0.0
2021-10-31,154.57534259612308,43.02592674170479,119.24906543967398,489.2191760833068,2.361518969789932,0.0
2021-11-01,162.30425962488147,43.00599578760414,142.81105706400513,211.62808593089372,2.0427566648197995,0.0
2021-11-02,-3.6695116204074765,69.75929740129278,277.72271690543596,222.6970290397297,1.1421458406809353,0.0
2021-11-03,82.86562029598257,58.50128236422226,155.33487986121057,212.92722283562586,1.5355367587696347,0.0
2021-11-04,81.42795670021043,64.26532493048828,267.53998079986934,372.45917787231224,1.747935663174168,0.0
2021-11-05,29.624415264108933,74.20461651332153,327.45769872565324,344.848545419644,1.9635711555794724,0.0
2021-11-06,61.10916562045624,41.71729042041693,169.86537297937747,284.1462307583543,2.944639397751998,0.0
2021-11-07,44.47120772670856,34.69408163730624,251.1021744931479,208.1980938361035,2.1190856530698143,0.0
2021-11-08,187.61352217118113,22.871236836055047,113.47307889951061,309.2376791639924,1.5796140550506874,0.0
2021-11-09,146.78391965737305,29.36473675052612,256.6049973550857,143.53778726641957,2.1103154021535815,0.0
2021-11-10,163.57775474970794,123.72736063271813,214.95679894900752,314.3426566857493,1.8239561262730595,0.0
2021-11-11,136.08360320216175,81.11698951841967,235.47787116201613,387.15243860879343,2.1623791197667708,0.0
2021-11-12,43.54741143913854,16.223140844799467,151.58209459734536,174.88008633663222,2.2902838435178072,0.0
2021-11-13,73.77398668601131,16.938551081410743,75.41874383246206,146.74817231703364,2.604615323611969,0.0
2021-11-14,124.46872806139591,62.04665154296229,237.74390485621285,457.94378916948597,1.987856752164987,0.0
2021-11-15,38.89360955540273,63.681619934449174,45.24476356404091,238.82403604954152,2.8194802637999166,0.0
2021-11-16,135.6499215086194,63.72209588293411,176.1987130818099,413.5947845943822,2.4540113312680956,0.0
2021-11-17,87.98373009209325,43.626105161157554,270.58863998149775,284.60023348021684,1.6462802275939061,0.0
2021-11-18,81.25895962252012,46.86364349992749,214.3923301904777,283.80451830586725,3.104927832874232,0.0
2021-11-19,135.54799841017456,58.196988103983934,346.125698359236,343.84126994966454,2.1634972566350488,0.0
2021-11-20,122.213165574302,52.14732515733326,276.883186443633,211.60011432535595,1.5824377480138825,0.0
2021-11-21,81.951691709046,-5.482509318688379,150.95762087558177,313.24971434956456,2.8264565256152108,0.0
2021-11-22,157.9664901682124,44.25500923562016,202.0485034888579,261.85105851759073,3.0388887925992223,0.0
2021-11-23,45.94683362000514,28.71483914349216,196.4471973091673,167.95065565949685,1.9834873681402196,0.0
2021-11-24,130.7967803472132,54.3802854727128,81.33674274904045,333.74820747263993,1.748174869812202,0.0
2021-11-25,129.6550628984192,124.63147506508525,129.4700812636735,273.6692193122084,1.913812521273169,0.0
2021-11-26,84.52267803430048,59.18704163685761,157.94293197651047,284.2975171555292,2.35736586375885,0.0
2021-11-27,116.3066511121059,42.161757845690055,47.283462285804745,178.9839056585842,2.638928327515257,0.0
2021-11-28,37.44432118073485,73.0450375494313,203.56201011887322,459.14003677628045,2.285243665431787,0.0
2021-11-29,146.20135096034505,62.067197180230316,181.31961165102194,387.6714186386116,2.0508616042358847,0.0
2021-11-30,90.75489317785055,60.50236226129603,74.53295740163193,396.41558841719785,2.7490058851522137,0.0
2021-12-01,73.86384897404803,65.17126483039178,230.3159648957999,269.4555297558318,1.8435817634742389,0.0
2021-12-02,152.45046129184448,101.41358912073854,253.69045585182198,127.08171104965797,2.5154596691834534,0.0
2021-12-03,64.78281547286204,21.727789116852108,217.02758591486668,495.2917382489511,1.8559686008243608,0.0
2021-12-04,29.576935181822023,61.84080192028636,175.69488685932723,293.8902491994132,2.2155114790054466,0.0
2021-12-05,22.168541323804817,26.84047175046154,244.35816138138912,225.1200203979946,1.9432187176047742,0.0
2021-12-06,130.30049756728198,63.887816158556205,251.01652703575184,341.6801574483114,1.9720739086735946,0.0
2021-12-07,35.97853237518585,27.032837212847642,223.05526772897662,416.7120788003298,1.811306741268895,0.0
2021-12-08,187.73970909921823,39.56582965987289,138.15408121739293,297.69494439145336,2.672427015590347,0.0
2021-12-09,-4.096470394186099,42.62275214405234,220.74505741333854,427.8575167939374,1.6335369809457325,0.0
2021-12-10,184.8228184145019,74.39541798361773,289.6610488119109,408.29999385168685,1.6298838737256458,0.0
2021-12-11,110.55087336013092,72.96136109856035,155.25282060412025,192.36188125979416,3.060496782922555,0.0
2021-12-12,95.16434440648038,18.85706558884039,357.34545043493233,232.62098943405238,2.4889237823271655,0.0
2021-12-13,72.75404565955252,51.37335277499622,160.57767995109617,395.75371632797675,0.8074431506534818,0.0
2021-12-14,119.95680571760354,32.26050363127068,202.4305260005102,28.73874361895622,1.7173706303947982,0.0
2021-12-15,98.11826487875759,18.537377233116636,149.5635802995248,285.0544306835011,1.0940053312189728,0.0
2021-12-16,155.16509410082608,44.57457373939074,216.74531269401956,156.91687983753283,1.5246546532923724,0.0
2021-12-17,105.71138243310199,42.28793028860451,69.33337305235437,252.34461985664754,0.43074266688298013,0.0
2021-12-18,107.51508807309388,110.66791215863806,159.0468650887459,270.1179910970796,1.9315052111530289,0.0
2021-12-19,81.8193893893072,60.82399563401741,118.09090997385746,264.1755622092492,1.4290290904193443,0.0
2021-12-20,97.15271881394662,15.55956248114407,210.15037609192183,244.77387478873914,2.029952628398219,0.0
2021-12-21,115.39008844460295,35.88064989572644,274.58355316316806,190.2856350371186,1.1874393705587376,0.0
2021-12-22,14.491580367168723,75.53458238573496,248.45046403359135,529.1911266818686,2.04145592658602,0.0
2021-12-23,32.590728894714346,102.21106932174813,22.125547935583086,486.7462004161351,1.7925418609398363,0.0
2021-12-24,137.16320470113575,10.35041719405104,353.155223969591,183.7934179743717,2.750976482594298,0.0
2021-12-25,108.5432719063971,3.0018903715238707,222.14599554656513,458.21167513035675,2.7056784308728123,0.0
2021-12-26,90.80083318236605,96.77412938429455,141.76256446302497,260.0534509527147,2.3926728015051415,0.0
2021-12-27,100.92169665326966,59.7403544342726,211.78459392432057,312.91874733317104,1.8366931096693937,0.0
2021-12-28,117.37908526808356,28.29268170309084,213.21423668770194,293.6726040103084,2.9926901976301465,0.0
2021-12-29,73.01201598453193,63.36572715306088,149.98634622863273,234.02513587460342,1.2234823610800896,0.0
2021-12-30,61.084763729884365,-15.89369347542194,214.84375005065567,398.3852343606147,1.2982206852181686,0.0
2021-12-31,109.79226275488408,50.084387664929025,154.43957842847695,312.5886530576658,1.9581084500554677,0.0
